2018-03-23_000015,23.60,25.69,1521781215.773436
2018-03-23_000025,23.60,25.71,1521781225.774008
2018-03-23_000035,23.59,25.62,1521781235.77458
2018-03-23_000045,23.61,25.65,1521781245.775152
2018-03-23_000055,23.60,25.64,1521781255.775724
2018-03-23_000105,23.60,25.59,1521781265.776296
2018-03-23_000115,23.61,25.65,1521781275.776868
2018-03-23_000125,23.57,25.59,1521781285.77744
2018-03-23_000135,23.57,25.62,1521781295.778012
2018-03-23_000145,23.59,25.59,1521781305.778584
2018-03-23_000155,23.59,25.58,1521781315.779156
2018-03-23_000205,23.60,25.54,1521781325.779728
2018-03-23_000215,23.57,25.54,1521781335.7803
2018-03-23_000225,23.60,25.52,1521781345.780872
2018-03-23_000235,23.60,25.56,1521781355.781444
2018-03-23_000245,23.57,25.48,1521781365.782016
2018-03-23_000255,23.60,25.52,1521781375.782588
2018-03-23_000305,23.59,25.51,1521781385.78316
2018-03-23_000315,23.59,25.51,1521781395.783732
2018-03-23_000325,23.59,25.45,1521781405.784304
2018-03-23_000335,23.59,25.45,1521781415.784876
2018-03-23_000345,23.57,25.42,1521781425.785448
2018-03-23_000355,23.59,25.37,1521781435.78602
2018-03-23_000405,23.59,25.38,1521781445.786592
2018-03-23_000415,23.59,25.36,1521781455.787164
2018-03-23_000425,23.59,25.38,1521781465.787736
2018-03-23_000435,23.59,25.38,1521781475.788308
2018-03-23_000445,23.60,25.35,1521781485.78888
2018-03-23_000455,23.59,25.35,1521781495.789452
2018-03-23_000505,23.57,25.34,1521781505.790024
2018-03-23_000515,23.59,25.31,1521781515.790596
2018-03-23_000525,23.59,25.30,1521781525.791168
2018-03-23_000535,23.57,25.30,1521781535.79174
2018-03-23_000545,23.57,25.30,1521781545.792312
2018-03-23_000555,23.57,25.26,1521781555.792884
2018-03-23_000605,23.59,25.26,1521781565.793456
2018-03-23_000615,23.59,25.22,1521781575.794028
2018-03-23_000625,23.59,25.26,1521781585.7946
2018-03-23_000635,23.60,25.22,1521781595.795172
2018-03-23_000645,23.59,25.25,1521781605.795744
2018-03-23_000655,23.59,25.17,1521781615.796316
2018-03-23_000705,23.59,25.18,1521781625.796888
2018-03-23_000715,23.57,25.21,1521781635.79746
2018-03-23_000725,23.60,25.21,1521781645.798032
2018-03-23_000735,23.57,25.18,1521781655.798604
2018-03-23_000745,23.56,25.20,1521781665.799176
2018-03-23_000755,23.59,25.17,1521781675.799748
2018-03-23_000805,23.57,25.12,1521781685.80032
2018-03-23_000815,23.61,25.14,1521781695.800892
2018-03-23_000825,23.59,25.18,1521781705.801464
2018-03-23_000835,23.59,25.15,1521781715.802036
2018-03-23_000845,23.57,25.14,1521781725.802608
2018-03-23_000855,23.57,25.18,1521781735.80318
2018-03-23_000905,23.57,25.11,1521781745.803752
2018-03-23_000915,23.57,25.12,1521781755.804324
2018-03-23_000925,23.57,25.14,1521781765.804896
2018-03-23_000935,23.56,25.12,1521781775.805468
2018-03-23_000945,23.59,25.12,1521781785.80604
2018-03-23_000955,23.59,25.09,1521781795.806612
2018-03-23_001005,23.57,25.14,1521781805.807184
2018-03-23_001015,23.56,25.09,1521781815.807756
2018-03-23_001025,23.59,25.17,1521781825.808328
2018-03-23_001035,23.59,25.09,1521781835.8089
2018-03-23_001045,23.56,25.10,1521781845.809472
2018-03-23_001055,23.57,25.15,1521781855.810044
2018-03-23_001105,23.59,25.09,1521781865.810616
2018-03-23_001115,23.59,25.11,1521781875.811188
2018-03-23_001125,23.59,25.07,1521781885.81176
2018-03-23_001135,23.57,25.09,1521781895.812332
2018-03-23_001145,23.57,25.11,1521781905.812904
2018-03-23_001155,23.57,25.08,1521781915.813476
2018-03-23_001205,23.57,25.15,1521781925.814048
2018-03-23_001215,23.56,25.11,1521781935.81462
2018-03-23_001225,23.57,25.15,1521781945.815192
2018-03-23_001235,23.57,25.09,1521781955.815764
2018-03-23_001245,23.57,25.12,1521781965.816336
2018-03-23_001255,23.57,25.11,1521781975.816908
2018-03-23_001305,23.59,25.14,1521781985.81748
2018-03-23_001315,23.57,25.14,1521781995.818052
2018-03-23_001325,23.57,25.14,1521782005.818624
2018-03-23_001335,23.59,25.15,1521782015.819196
