2018-03-19_000011,24.27,24.51,1521435611.129882
2018-03-19_000021,24.27,24.53,1521435621.131454
2018-03-19_000031,24.25,24.51,1521435631.133026
2018-03-19_000041,24.28,24.58,1521435641.133598
2018-03-19_000051,24.28,24.58,1521435651.13517
2018-03-19_000101,24.27,24.58,1521435661.136742
2018-03-19_000111,24.27,24.55,1521435671.137314
2018-03-19_000121,24.28,24.63,1521435681.138886
2018-03-19_000131,24.28,24.65,1521435691.139458
2018-03-19_000141,24.27,24.63,1521435701.14003
2018-03-19_000151,24.27,24.61,1521435711.140602
2018-03-19_000201,24.28,24.64,1521435721.142174
2018-03-19_000211,24.27,24.65,1521435731.143746
2018-03-19_000221,24.28,24.66,1521435741.144318
2018-03-19_000231,24.29,24.68,1521435751.14489
2018-03-19_000241,24.28,24.69,1521435761.145462
2018-03-19_000251,24.27,24.69,1521435771.146034
2018-03-19_000301,24.28,24.67,1521435781.146606
2018-03-19_000311,24.28,24.72,1521435791.147178
2018-03-19_000321,24.28,24.73,1521435801.14775
2018-03-19_000331,24.27,24.78,1521435811.148322
2018-03-19_000341,24.28,24.79,1521435821.148894
2018-03-19_000351,24.29,24.80,1521435831.149466
2018-03-19_000401,24.27,24.83,1521435841.151038
2018-03-19_000411,24.28,24.80,1521435851.15161
2018-03-19_000421,24.28,24.82,1521435861.152182
2018-03-19_000431,24.28,24.80,1521435871.152754
2018-03-19_000441,24.28,24.86,1521435881.153326
2018-03-19_000451,24.27,24.87,1521435891.153898
2018-03-19_000501,24.29,24.83,1521435901.15447
2018-03-19_000511,24.28,24.86,1521435911.155042
2018-03-19_000521,24.28,24.88,1521435921.155614
2018-03-19_000531,24.31,24.90,1521435931.157186
2018-03-19_000541,24.28,24.90,1521435941.157758
2018-03-19_000551,24.29,24.91,1521435951.15833
2018-03-19_000601,24.28,24.93,1521435961.158902
2018-03-19_000611,24.29,24.93,1521435971.159474
2018-03-19_000621,24.28,24.94,1521435981.160046
2018-03-19_000631,24.28,24.91,1521435991.160618
2018-03-19_000641,24.27,24.98,1521436001.16119
2018-03-19_000651,24.29,24.95,1521436011.161762
2018-03-19_000701,24.31,24.95,1521436021.162334
2018-03-19_000711,24.29,24.97,1521436031.162906
2018-03-19_000721,24.27,24.98,1521436041.163478
2018-03-19_000731,24.28,25.02,1521436051.16405
2018-03-19_000741,24.29,25.05,1521436061.164622
2018-03-19_000751,24.31,25.02,1521436071.165194
2018-03-19_000801,24.28,25.06,1521436081.165766
2018-03-19_000811,24.28,25.04,1521436091.166338
2018-03-19_000821,24.28,25.02,1521436101.16691
2018-03-19_000831,24.28,25.04,1521436111.167482
2018-03-19_000841,24.27,25.08,1521436121.168054
2018-03-19_000851,24.29,25.04,1521436131.168626
2018-03-19_000901,24.28,25.06,1521436141.169198
2018-03-19_000911,24.29,25.09,1521436151.16977
2018-03-19_000921,24.29,25.13,1521436161.170342
2018-03-19_000931,24.29,25.09,1521436171.170914
2018-03-19_000941,24.29,25.09,1521436181.171486
2018-03-19_000951,24.29,25.12,1521436191.172058
2018-03-19_001001,24.29,25.08,1521436201.17263
2018-03-19_001011,24.29,25.13,1521436211.173202
2018-03-19_001021,24.28,25.12,1521436221.173774
2018-03-19_001031,24.31,25.15,1521436231.174346
2018-03-19_001041,24.29,25.10,1521436241.174918
2018-03-19_001051,24.28,25.16,1521436251.17549
2018-03-19_001101,24.29,25.12,1521436261.176062
2018-03-19_001111,24.28,25.14,1521436271.176634
2018-03-19_001121,24.29,25.20,1521436281.177206
2018-03-19_001131,24.28,25.13,1521436291.177778
2018-03-19_001141,24.28,25.16,1521436301.17835
2018-03-19_001151,24.31,25.10,1521436311.178922
2018-03-19_001201,24.29,25.16,1521436321.179494
2018-03-19_001211,24.28,25.20,1521436331.180066
2018-03-19_001221,24.28,25.16,1521436341.180638
2018-03-19_001231,24.28,25.19,1521436351.18121
2018-03-19_001241,24.28,25.17,1521436361.181782
